User Id,Module,Sub Module,Actions 
4567,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4568,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4569,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4570,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4571,model_building,ml_backends,"['list', 'get']"
4572,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4573,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4574,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4575,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4576,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4577,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4578,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4579,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4580,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4581,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4582,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4583,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4584,model_building,ml_backends,"['list', 'get']"
4585,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4586,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4587,model_building,ml_backends,"['list', 'get']"
4588,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4589,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4590,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4591,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4592,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4593,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4594,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4595,model_building,ml_backends,"['list', 'get']"
4596,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4597,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4598,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4599,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4600,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4601,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4602,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4603,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4604,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4605,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4606,model_building,ml_backends,"['list', 'get']"
4607,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4608,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4609,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4610,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4611,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4612,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4613,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4614,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4615,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4616,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4617,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4618,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4619,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4620,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4621,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4622,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4623,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4624,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4625,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4626,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4627,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4628,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4629,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4630,model_building,ml_backends,"['list', 'get']"
4631,model_building,ml_backends,"['list', 'get']"
4632,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4633,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4634,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4635,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4636,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4637,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4638,model_building,ml_backends,"['list', 'get']"
4639,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4640,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4641,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4642,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4643,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4644,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4645,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4646,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4647,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4648,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4649,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4650,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4651,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4652,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4653,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4654,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4655,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4656,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4657,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4658,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4659,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4660,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4661,model_building,ml_backends,"['list', 'get']"
4662,model_building,ml_backends,"['list', 'get']"
4663,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4664,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4665,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4666,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4667,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4668,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4669,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4670,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4671,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4672,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4673,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4674,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4675,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4676,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4677,model_building,ml_backends,"['list', 'get']"
4678,model_building,ml_backends,"['list', 'get']"
4679,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4680,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4681,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4682,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4683,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4684,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4685,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4686,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4687,model_building,ml_backends,"['list', 'get']"
4688,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4689,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4690,model_building,ml_backends,"['list', 'get']"
4691,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4692,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4693,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4694,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4695,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4696,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4697,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4698,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4699,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4700,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4701,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4702,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4703,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4704,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4705,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4706,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4707,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4708,model_building,ml_backends,"['list', 'get']"
4709,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4710,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4711,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4712,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4713,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4714,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4715,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4716,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4717,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4718,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4719,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4720,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4721,model_building,ml_backends,"['list', 'get']"
4722,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4723,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4724,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4725,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4726,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4727,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4728,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4729,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4730,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4731,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4732,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4733,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4734,model_building,ml_backends,"['list', 'get']"
4735,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4736,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4737,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4738,model_building,ml_backends,"['list', 'get']"
4739,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4740,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4741,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4742,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4743,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4744,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4745,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
